"","queryid","subjectids","identity","positives","alignmentlength","mismatches","gapopens","q.start","q.end","s.start","s.end","evalue","bitscore"
"209","unnamed","gi|145579395|pdb|2GIQ|B","95.01","97.33","561"," 22","2","  2","556","   8"," 568","0.0e+00","1109.0"
"210","unnamed","gi|145579396|pdb|2GIR|A","95.01","97.33","561"," 22","2","  2","556","   8"," 568","0.0e+00","1109.0"
"211","unnamed","gi|145579397|pdb|2GIR|B","95.01","97.33","561"," 22","2","  2","556","   8"," 568","0.0e+00","1109.0"
"212","unnamed","gi|392935675|pdb|4EO6|A","95.01","97.33","561"," 22","2","  3","557","  10"," 570","0.0e+00","1108.0"
"213","unnamed","gi|392935676|pdb|4EO6|B","95.01","97.33","561"," 22","2","  3","557","  10"," 570","0.0e+00","1108.0"
"214","unnamed","gi|392935677|pdb|4EO8|A","95.01","97.33","561"," 22","2","  3","557","  10"," 570","0.0e+00","1108.0"
"215","unnamed","gi|392935678|pdb|4EO8|B","95.01","97.33","561"," 22","2","  3","557","  10"," 570","0.0e+00","1108.0"
"216","unnamed","gi|118138043|pdb|2I1R|A","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"217","unnamed","gi|118138044|pdb|2I1R|B","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"218","unnamed","gi|119389972|pdb|2HWH|A","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"219","unnamed","gi|119389973|pdb|2HWH|B","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"220","unnamed","gi|119389974|pdb|2HWI|A","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"221","unnamed","gi|119389975|pdb|2HWI|B","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"222","unnamed","gi|119390181|pdb|2IJN|A","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"223","unnamed","gi|119390182|pdb|2IJN|B","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"224","unnamed","gi|134105049|pdb|2O5D|A","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"225","unnamed","gi|134105050|pdb|2O5D|B","95.01","97.33","561"," 22","2","  3","557","   9"," 569","0.0e+00","1108.0"
"226","unnamed","gi|491668806|pdb|4KB7|A","94.67","96.98","563"," 24","2","  1","557","   3"," 565","0.0e+00","1108.0"
"227","unnamed","gi|491668807|pdb|4KB7|B","94.67","96.98","563"," 24","2","  1","557","   3"," 565","0.0e+00","1108.0"
"228","unnamed","gi|491668808|pdb|4KBI|A","94.67","96.98","563"," 24","2","  1","557","   3"," 565","0.0e+00","1108.0"
"229","unnamed","gi|491668809|pdb|4KBI|B","94.67","96.98","563"," 24","2","  1","557","   3"," 565","0.0e+00","1108.0"
"230","unnamed","gi|499142251|pdb|4KE5|A","94.67","96.98","563"," 24","2","  1","557","   3"," 565","0.0e+00","1108.0"
"231","unnamed","gi|499142252|pdb|4KE5|B","94.67","96.98","563"," 24","2","  1","557","   3"," 565","0.0e+00","1108.0"
"232","unnamed","gi|224983628|pdb|3FRZ|A","94.67","96.98","563"," 24","2","  1","557","   1"," 563","0.0e+00","1107.0"
"233","unnamed","gi|114794296|pdb|2HAI|A","94.49","96.80","563"," 25","2","  1","557","   1"," 563","0.0e+00","1104.0"
"234","unnamed","gi|88192173|pdb|2AWZ|A","93.77","96.44","562"," 29","2","  1","556","   1"," 562","0.0e+00","1097.0"
"235","unnamed","gi|88192174|pdb|2AWZ|B","93.77","96.44","562"," 29","2","  1","556","   1"," 562","0.0e+00","1097.0"
"236","unnamed","gi|88192175|pdb|2AX0|A","93.77","96.44","562"," 29","2","  1","556","   1"," 562","0.0e+00","1097.0"
"237","unnamed","gi|88192176|pdb|2AX0|B","93.77","96.44","562"," 29","2","  1","556","   1"," 562","0.0e+00","1097.0"
"238","unnamed","gi|88192177|pdb|2AX1|A","93.77","96.44","562"," 29","2","  1","556","   1"," 562","0.0e+00","1097.0"
"239","unnamed","gi|88192178|pdb|2AX1|B","93.77","96.44","562"," 29","2","  1","556","   1"," 562","0.0e+00","1097.0"
"240","unnamed","gi|329666217|pdb|3QGD|A","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"241","unnamed","gi|329666218|pdb|3QGD|B","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"242","unnamed","gi|329666219|pdb|3QGE|A","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"243","unnamed","gi|329666220|pdb|3QGE|B","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"244","unnamed","gi|329666221|pdb|3QGF|A","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"245","unnamed","gi|329666222|pdb|3QGF|B","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"246","unnamed","gi|329666223|pdb|3QGG|A","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"247","unnamed","gi|329666224|pdb|3QGG|B","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"248","unnamed","gi|330689533|pdb|3Q0Z|A","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"249","unnamed","gi|330689534|pdb|3Q0Z|B","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"250","unnamed","gi|595588424|pdb|4NLD|A","94.49","97.51","563"," 25","2","  1","557","   2"," 564","0.0e+00","1093.0"
"251","unnamed","gi|224036420|pdb|3FQL|A","94.46","97.50","560"," 25","2","  4","557","  12"," 571","0.0e+00","1089.0"
"252","unnamed","gi|122920041|pdb|2DXS|A","95.40","97.79","543"," 22","1","  1","540","   1"," 543","0.0e+00","1081.0"
"253","unnamed","gi|122920042|pdb|2DXS|B","95.40","97.79","543"," 22","1","  1","540","   1"," 543","0.0e+00","1081.0"
"254","unnamed","gi|7546187|pdb|1C2P|A","93.05","95.37","561"," 33","2","  3","557","   9"," 569","0.0e+00","1079.0"
"255","unnamed","gi|7546188|pdb|1C2P|B","93.05","95.37","561"," 33","2","  3","557","   9"," 569","0.0e+00","1079.0"
"256","unnamed","gi|256032268|pdb|2WCX|A","95.34","97.76","536"," 22","1","  1","533","   2"," 537","0.0e+00","1068.0"
"257","unnamed","gi|315364397|pdb|2XWY|A","95.34","97.76","536"," 22","1","  1","533","   2"," 537","0.0e+00","1068.0"
"258","unnamed","gi|71042755|pdb|2BRK|A","95.34","97.76","536"," 22","1","  1","533","   1"," 536","0.0e+00","1068.0"
"259","unnamed","gi|71042756|pdb|2BRL|A","95.34","97.76","536"," 22","1","  1","533","   1"," 536","0.0e+00","1068.0"
"260","unnamed","gi|255917791|pdb|2WHO|A","95.34","97.76","536"," 22","1","  1","533","   1"," 536","0.0e+00","1068.0"
"261","unnamed","gi|255917792|pdb|2WHO|B","95.34","97.76","536"," 22","1","  1","533","   1"," 536","0.0e+00","1068.0"
"262","unnamed","gi|307567935|pdb|2WRM|A","95.34","97.76","536"," 22","1","  1","533","   1"," 536","0.0e+00","1068.0"
"263","unnamed","gi|20663763|pdb|1GX5|A","93.10","95.52","536"," 34","1","  1","533","   1"," 536","0.0e+00","1035.0"
"264","unnamed","gi|296863461|pdb|3HKW|A","87.03","92.90","563"," 67","2","  1","557","   4"," 566","0.0e+00","1029.0"
"265","unnamed","gi|296863462|pdb|3HKW|B","87.03","92.90","563"," 67","2","  1","557","   4"," 566","0.0e+00","1029.0"
"266","unnamed","gi|296863463|pdb|3HKW|C","87.03","92.90","563"," 67","2","  1","557","   4"," 566","0.0e+00","1029.0"
"267","unnamed","gi|508123972|pdb|4KHR|A","86.68","93.25","563"," 69","2","  1","557","   2"," 564","0.0e+00","1027.0"
"268","unnamed","gi|508123973|pdb|4KHR|B","86.68","93.25","563"," 69","2","  1","557","   2"," 564","0.0e+00","1027.0"
"269","unnamed","gi|499142260|pdb|4KHM|A","86.68","93.25","563"," 69","2","  1","557","   2"," 564","0.0e+00","1026.0"
"270","unnamed","gi|499142261|pdb|4KHM|B","86.68","93.25","563"," 69","2","  1","557","   2"," 564","0.0e+00","1026.0"
"271","unnamed","gi|20663766|pdb|1GX6|A","93.03","95.48","531"," 34","1","  1","528","   1"," 531","0.0e+00","1026.0"
"272","unnamed","gi|6573649|pdb|1CSJ|A","92.84","95.10","531"," 35","1","  1","528","   1"," 531","0.0e+00","1023.0"
"273","unnamed","gi|6573650|pdb|1CSJ|B","92.84","95.10","531"," 35","1","  1","528","   1"," 531","0.0e+00","1023.0"
"274","unnamed","gi|329666225|pdb|3QGH|A","86.32","92.72","563"," 71","2","  1","557","   2"," 564","0.0e+00","1020.0"
"275","unnamed","gi|329666226|pdb|3QGI|A","86.32","92.72","563"," 71","2","  1","557","   2"," 564","0.0e+00","1020.0"
"276","unnamed","gi|327200781|pdb|2XI2|A","86.32","92.54","563"," 71","2","  1","557","   1"," 563","0.0e+00","1019.0"
"277","unnamed","gi|327200782|pdb|2XI2|B","86.32","92.54","563"," 71","2","  1","557","   1"," 563","0.0e+00","1019.0"
"278","unnamed","gi|327200783|pdb|2XI2|C","86.32","92.54","563"," 71","2","  1","557","   1"," 563","0.0e+00","1019.0"
"279","unnamed","gi|327200784|pdb|2XI3|A","86.32","92.54","563"," 71","2","  1","557","   1"," 563","0.0e+00","1019.0"
"280","unnamed","gi|327200785|pdb|2XI3|B","86.32","92.54","563"," 71","2","  1","557","   1"," 563","0.0e+00","1019.0"
"281","unnamed","gi|251836945|pdb|3GSZ|A","74.42","84.90","563","138","2","  1","557","   1"," 563","0.0e+00"," 893.0"
"282","unnamed","gi|251836946|pdb|3GSZ|B","74.42","84.90","563","138","2","  1","557","   1"," 563","0.0e+00"," 893.0"
"283","unnamed","gi|255311908|pdb|3HVO|A","74.42","84.90","563","138","2","  1","557","   1"," 563","0.0e+00"," 893.0"
"284","unnamed","gi|255311909|pdb|3HVO|B","74.42","84.90","563","138","2","  1","557","   1"," 563","0.0e+00"," 893.0"
"285","unnamed","gi|62738779|pdb|1YUY|A","74.78","85.44","563","136","2","  1","557","   1"," 563","0.0e+00"," 890.0"
"286","unnamed","gi|62738780|pdb|1YV2|A","74.78","85.44","563","136","2","  1","557","   1"," 563","0.0e+00"," 890.0"
"287","unnamed","gi|62738796|pdb|1YVX|A","74.78","85.44","563","136","2","  1","557","   1"," 563","0.0e+00"," 890.0"
"288","unnamed","gi|62738797|pdb|1YVZ|A","74.78","85.44","563","136","2","  1","557","   1"," 563","0.0e+00"," 890.0"
"289","unnamed","gi|385867725|pdb|4ADP|A","74.78","85.26","563","136","2","  1","557","   3"," 565","0.0e+00"," 890.0"
"290","unnamed","gi|317455064|pdb|2XWH|A","74.60","85.26","563","137","2","  1","557","   1"," 563","0.0e+00"," 888.0"
"291","unnamed","gi|385867726|pdb|4AEP|A","74.25","84.55","563","139","2","  1","557","   3"," 565","0.0e+00"," 884.0"
"292","unnamed","gi|385867727|pdb|4AEX|A","74.25","84.55","563","139","2","  1","557","   3"," 565","0.0e+00"," 884.0"
"293","unnamed","gi|385867728|pdb|4AEX|B","74.25","84.55","563","139","2","  1","557","   3"," 565","0.0e+00"," 884.0"
"294","unnamed","gi|259090293|pdb|3I5K|A","74.25","84.55","563","139","2","  1","557","   1"," 563","0.0e+00"," 882.0"
"295","unnamed","gi|259090294|pdb|3I5K|B","74.25","84.55","563","139","2","  1","557","   1"," 563","0.0e+00"," 882.0"
"296","unnamed","gi|259090295|pdb|3I5K|C","74.25","84.55","563","139","2","  1","557","   1"," 563","0.0e+00"," 882.0"
"297","unnamed","gi|259090296|pdb|3I5K|D","74.25","84.55","563","139","2","  1","557","   1"," 563","0.0e+00"," 882.0"
"298","unnamed","gi|317455077|pdb|2XXD|A","74.25","84.55","563","139","2","  1","557","   1"," 563","0.0e+00"," 882.0"
"299","unnamed","gi|317455078|pdb|2XYM|A","74.07","84.37","563","140","2","  1","557","   1"," 563","0.0e+00"," 880.0"
"300","unnamed","gi|384482549|pdb|4E76|A","73.18","83.13","563","137","3","  1","557","   3"," 557","0.0e+00"," 862.0"
"301","unnamed","gi|384482552|pdb|4E78|A","73.18","83.13","563","137","3","  1","557","   3"," 557","0.0e+00"," 862.0"
"302","unnamed","gi|384482555|pdb|4E7A|A","73.18","83.13","563","137","3","  1","557","   3"," 557","0.0e+00"," 862.0"
